item-name,item-description,listing-id,seller-sku,price,quantity,open-date,image-url,item-is-marketplace,product-id-type,zshop-shipping-fee,item-note,item-condition,zshop-category1,zshop-browse-path,zshop-storefront-feature,asin1,asin2,asin3,will-ship-internationally,expedited-shipping,zshop-boldface,product-id,bid-for-featured-placement,add-delete,pending-quantity,fulfillment-channel,merchant-shipping-group,status,Minimum order quantity,Sell remainder
Spigen Modern Fit Metall Armband Kompatibel mit Galaxy Watch 7 40/44mm (2024) | FE (2024) | 6/6 Classic | 5/5 Pro | 4/4 Classic | 3 | Active und alle 20mm Smartwatches Edelstahl - Schwarz,Die Modern Fit verleiht der Galaxy Watch einen stilvollen Look mit Langlebigkeit. Die Edelstahlbänder bieten einen sicheren Sitz und Verschluss für einen modernen und polierten Look. Ein Werkzeugsatz ist im Lieferumfang enthalten. Die Länge des Bandes lässt sich mit zusätzlichen Gliedern leicht einstellen. Bewahren Sie das schlanke Design der Galaxy Watch mit der Modern Fit.,0416XOEY1LO,600WB24980PAN,22.99,,16/04/2020 05:05:24 MEST,,y,4,,,11.0,,,,B07H7YCLV9,,,,,,8809613765014,,,,AMAZON_EU,Standardvorlage Amazon,Active,,False
Spigen Liquid Air Hülle Kompatibel mit Samsung Galaxy S10 -Matte Black,"Entwickelt für das Rund-um Schutz des Handys, sodass alle Anschlüsse und Buttons bestens zu erreichen sind; Die Air Cushion Technologie ist in den meisten Hüllen integriert speziell für den Eckschutz; Der erhöhte Rand rund um das Display und Kamera schützt diese vor Kratzer und Brüchen",0410XCBQFF9,605CS25799PAN,13.99,,10/04/2020 07:55:00 MEST,,y,4,,,11.0,,,,B07M861YQQ,,,,,,8809640252266,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
Spigen Rugged Armor Hülle Kompatibel mit Samsung Galaxy S10 -Matte Black,"Entwickelt für das Rund-um Schutz des Handys, sodass alle Anschlüsse und Buttons bestens zu erreichen sind; Die Air Cushion Technologie ist in den meisten Hüllen integriert speziell für den Eckschutz; Der erhöhte Rand rund um das Display und Kamera schützt diese vor Kratzer und Brüchen",0410XCENE88,605CS25800PAN,14.99,,10/04/2020 07:55:00 MEST,,y,4,,,11.0,,,,B07MK3VGTX,,,,,,8809640252273,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
Spigen Tough Armor Hülle Kompatibel mit Samsung Galaxy S10 -Schwarz,,0420XX827HY,605CS25805PAN,20.99,,20/04/2020 08:38:17 MEST,,y,1,,,11.0,,,,B07MK3VZKK,,,,,,B07MK3VZKK,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
Spigen Liquid Air Hülle Kompatibel mit Samsung Galaxy S10 Plus -Schwarz,"Entwickelt für das Rund-um Schutz des Handys, sodass alle Anschlüsse und Buttons bestens zu erreichen sind; Die Air Cushion Technologie ist in den meisten Hüllen integriert speziell für den Eckschutz; Der erhöhte Rand rund um das Display und Kamera schützt diese vor Kratzer und Brüchen",0227XGVR3L9,606CS25764PAN,13.99,,27/02/2020 08:23:44 MET,,y,1,,,11.0,,,,B07MJVXQ26,,,,,,B07MJVXQ26,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
Spigen Tough Armor Hülle Kompatibel mit Samsung Galaxy S10 Plus -Schwarz,,0420XX8NY31,606CS25770PAN,20.99,,20/04/2020 08:38:17 MEST,,y,1,,,11.0,,,,B07MJTVF2L,,,,,,B07MJTVF2L,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Rugged Armor Hülle Kompatibel mit Samsung Galaxy A50, Samsung Galaxy A30S und Samsung Galaxy A50S -Schwarz","Entwickelt für das Rund-um Schutz des Handys, sodass alle Anschlüsse und Buttons bestens zu erreichen sind; Die Air Cushion Technologie ist in den meisten Hüllen integriert speziell für den Eckschutz; Der erhöhte Rand rund um das Display und Kamera schützt diese vor Kratzer und Brüchen",0416XONVV1G,611CS26199PAN,13.99,,16/04/2020 05:37:13 MEST,,y,4,,,11.0,,,,B07PCPLRNW,,,,,,8809640255984,,,,AMAZON_EU,Standardvorlage Amazon,Active,,False
Spigen Liquid Air Hülle Kompatibel mit Samsung Galaxy Note 10 Plus -Matte Black,"Entwickelt für das Rund-um Schutz des Handys, sodass alle Anschlüsse und Buttons bestens zu erreichen sind; Die Air Cushion Technologie ist in den meisten Hüllen integriert speziell für den Eckschutz; Der erhöhte Rand rund um das Display und Kamera schützt diese vor Kratzer und Brüchen",0422X1EXURA,627CS27330PAN,13.99,,22/04/2020 05:12:19 MEST,,y,4,,,11.0,,,,B07STXXQWP,,,,,,8809671011757,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Essential Powerbank 20000mAh 30W, USB-C PD 3.0 Schnellladefunktion [Inkl. Tasche & 1m USB-C Kabel] Kompatibel mit iPhone 17/16/15 Pro Max Air, Samsung Galaxy A57 A37 5G S26, Pixel 10a - Schwarz",Spigen,0807F2DVXAU,ABA09433PAN,39.99,,07/08/2025 07:08:59 MEST,,y,4,,,11.0,,,,B0F93MLFYH,,,,,,8800283302653,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Essential Powerbank 20000mAh 30W, USB-C PD 3.0 Schnellladefunktion [Inkl. Tasche & 1m USB-C Kabel] Kompatibel mit iPhone 17/16/15 Pro Max Air, Samsung Galaxy A57 A37 5G S26, Pixel 10a 10 - Grau",Spigen,0807F2DYEDN,ABA09434PAN,39.99,,07/08/2025 07:16:46 MEST,,y,4,,,11.0,,,,B0F93RCZTQ,,,,,,8800283302660,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Essential Qi2 MagSafe Powerbank 5000mAh 22,5W Magnetische Kabellose Powerbank Ladegerät für iPhone 17e/17/16/16e/15/14/13/12 Pro Max Plus Air Serien - Tealblau",Spigen,1027FSHB2BJ,ABA10194PAN,27.99,,27/10/2025 06:25:05 MET,,y,4,,,11.0,,,,B0FP4R53ZH,,,,,,8800283313260,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Essential Qi2 MagSafe Powerbank 5000mAh 22,5W Magnetische Kabellose Powerbank Ladegerät für iPhone 17e/17/16/16e/15/14/13/12 Pro Max Plus Air Serien - Schwarz",Spigen,0309H4OR2ZM,ABA11104PAN,27.99,,09/03/2026 07:13:05 MET,,y,4,,,11.0,,,,B0GHY75HS2,,,,,,8800337242362,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen ArcWire Essential 60W USB A auf USB C Kabel Schnellladung [1M] für iPhone 17/16/15 Pro Max Air, Pixel 10 9 9a 8 Pro Fold XL, Samsung Galaxy S25 Ultra, Galaxy Tab, iPad, MacBook Pro Air - Weiß",Spigen,0402F9HTVYQ,ACA08715PAN,10.99,,02/04/2025 09:01:30 MEST,,y,4,,,11.0,,,,B0F2M377PZ,,,,,,8809971235402,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen ArcWire Essential 60W USB A auf USB C Kabel Schnellladung [2M] für iPhone 17/16/15 Pro Max Air, Pixel 10 9 9a 8 Pro Fold XL, Samsung Galaxy S25 Ultra, Galaxy Tab, iPad, MacBook Pro Air - Weiß",Spigen,0430FJ0PEF4,ACA08716PAN,12.99,,30/04/2025 03:25:56 MEST,,y,1,,,11.0,,,,B0F2MF1827,,,,,,B0F2MF1827,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen ArcWire Essential 60W USB C auf USB C Kabel Schnellladung [1M] für iPhone 17/16/15 Pro Max Air, Pixel 10 9 9a 8 Pro Fold XL, Samsung Galaxy S25 Ultra, Galaxy Tab, iPad, MacBook Pro Air - Weiß",Spigen,0402F9OC8OK,ACA08717PAN,10.99,,02/04/2025 09:03:48 MEST,,y,4,,,11.0,,,,B0F2MH3GFW,,,,,,8809971235426,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen ArcWire Essential 60W USB C auf USB C Kabel Schnellladung [1M] für iPhone 17/16/15 Pro Max Air, Pixel 10 9 9a Pro Fold XL, Samsung Galaxy S25 Ultra, Galaxy Tab, iPad, MacBook Pro Air - Schwarz",Spigen,0402F9JOU7H,ACA08718PAN,10.99,,02/04/2025 09:04:58 MEST,,y,4,,,11.0,,,,B0F2MHMCNM,,,,,,8809971235433,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen ArcWire Essential 60W USB C auf USB C Kabel Schnellladung [2M] für iPhone 17/16/15 Pro Max Air, Pixel 10 9 9a 8 Pro Fold XL, Samsung Galaxy S25 Ultra, Galaxy Tab, iPad, MacBook Pro Air - Weiß",Spigen,0402F9LW5CL,ACA08719PAN,12.99,,02/04/2025 09:05:46 MEST,,y,4,,,11.0,,,,B0F2ML9GYM,,,,,,8809971235440,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen ArcWire Essential 60W USB C auf USB C Kabel Schnellladung [2M] für iPhone 17/16/15 Pro Max Air, Pixel 10 9 9a Pro Fold XL, Samsung Galaxy S25 Ultra, Galaxy Tab, iPad, MacBook Pro Air - Schwarz",Spigen,0402F9OI6ZB,ACA08720PAN,12.99,,02/04/2025 09:06:32 MEST,,y,4,,,11.0,,,,B0F2ML4XC1,,,,,,8809971235457,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Essential USB C Kabel 100W PD Schnellladekabel [1m] USB-C auf USB-C Ladekabel mit E-Marker Chip, Kompatibel mit iPhone 17/16/15 Pro Max Air 16e, Samsung Galaxy S25, Pixel 10 Pro Fold XL - Weiß",Spigen,1016FRU09V9,ACA08774PAN,18.99,,16/10/2025 02:53:35 MEST,,y,4,,,11.0,,,,B0FJQ6S8K5,,,,,,8809971235990,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Essential USB C Kabel 100W PD Schnellladekabel [2m] USB-C auf USB-C Ladekabel mit E-Marker Chip, Kompatibel mit iPhone 17/16/15 Pro Max Air, Samsung Galaxy S25, Pixel 10 9 8 Pro Fold XL - Weiß",Spigen,1016FS0U1TS,ACA08775PAN,20.99,,16/10/2025 02:59:03 MEST,,y,4,,,11.0,,,,B0FJQCYQ43,,,,,,8809971236003,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Essential USB C Kabel 240W PD Schnellladekabel [1,2m] USB-C auf USB-C Ladekabel 40Gbps mit E-Marker Chip für iPhone 17/16/15 Pro Max Air, Google Pixel 10, iPad, MacBook Pro Air, Laptops - Weiß",Spigen,1016FRQTORL,ACA08776PAN,18.99,,16/10/2025 03:05:09 MEST,,y,4,,,11.0,,,,B0FJQ535BJ,,,,,,8809971236010,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Essential USB C Kabel 100W PD Schnellladekabel [1m] USB-C auf USB-C Ladekabel mit E-Marker Chip, Kompatibel mit iPhone 17/16/15 Pro Max Air, Samsung Galaxy S25, Pixel 10 Pro Fold XL - Schwarz",Spigen,1016FRYRR3O,ACA09459PAN,18.99,,16/10/2025 02:58:43 MEST,,y,4,,,11.0,,,,B0FJQQSMGK,,,,,,8800283302936,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Essential USB C Kabel 100W PD Schnellladekabel [2m] USB-C auf USB-C Ladekabel mit E-Marker Chip, Kompatibel mit iPhone 17/16/15 Pro Max Air, Samsung Galaxy S25, Pixel 10 9 Pro Fold XL - Schwarz",Spigen,1016FS39BJN,ACA09460PAN,20.99,,16/10/2025 03:05:01 MEST,,y,4,,,11.0,,,,B0FJQCG7P9,,,,,,8800283302943,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Essential USB C Kabel 240W PD Schnellladekabel [1,2m] USB-C auf USB-C Ladekabel 40Gbps mit E-Marker Chip für iPhone 17/16 Pro Max Air, Google Pixel 10, iPad, MacBook Pro Air, Laptops - Schwarz",Spigen,1016FRWJS93,ACA09461PAN,18.99,,16/10/2025 03:05:48 MEST,,y,4,,,11.0,,,,B0FJQQM1VX,,,,,,8800283302950,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Essential 100W USB C Kabel mit E-Marker Chip PD Nylon-Geflochtenes Schnellladekabel [1,5m] für iPhone 17/16/15 Pro Max Air, Samsung Galaxy S25/S24 Ultra, Pixel 10a 9a 10/9 Pro Fold XL - Schwarz",Spigen,1128FYGB1QF,ACA10421PAN,14.99,,28/11/2025 04:41:30 MET,,y,4,,,11.0,,,,B0G4C8DY2H,,,,,,8800283315530,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen OneTap Pro 3 Cryomax Qi2 15W MagSafe Ladestation, Ständer Ladegerät, Kabelloses Ladegerät Stand mit MagSafe【Handykühlung】Kompatibel mit iPhone 17/16/15/14/13/12 Pro Max Air Plus Mini - Schwarz",Spigen,0220FUZ5GZE,ACH07976PAN,64.99,,20/02/2025 14:34:28 MET,,y,4,,,11.0,,,,B0DLXD7SYB,,,,,,8809971229128,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen OneTap Pro 3 Cryomax Qi2 15W MagSafe Ladestation mit ausklappbarem Ständer, Kabellose Stand Ladegerät【Handykühlung】 Kompatibel mit iPhone 17/16/15/14/13/12 Pro Max Air Plus Mini - Schwarz",Spigen,0220FUU6L7D,ACH07977PAN,52.99,,20/02/2025 14:39:32 MET,,y,4,,,11.0,,,,B0DLY22NB1,,,,,,8809971229135,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen ArcStation Essential GaN 30W USB-C Ladegerät, PPS Schnellladegerät, PD 3.0 Power Charger Adapter für MacBook Neo, iPhone 17 16 Pro Max, Pixel 10 Pro Fold XL, Samsung Galaxy S26 Ultra - Schwarz",Spigen,0124FZFQ6V7,ACH08448PAN,17.99,,24/01/2025 09:49:02 MET,,y,1,,,11.0,,,,B0DFX1N74Z,,,,,,B0DFX1N74Z,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen ArcStation Essential GaN 30W USB-C Ladegerät, PPS Schnellladegerät, PD 3.0 Power Charger Adapter für MacBook Neo, iPhone 17 16 Pro Max Air, Pixel 10 Pro Fold XL, Samsung Galaxy S26 Ultra - Weiß",Spigen,0124FZGX07L,ACH08449PAN,17.99,,24/01/2025 09:51:26 MET,,y,1,,,11.0,,,,B0DFX1XG68,,,,,,B0DFX1XG68,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen ArcStation Essential GaN 47W 2-Port USB-C Ladegerät, PPS Schnellladegerät, PD 3.0 Power Adapter für iPhone 17 16 15 14 Pro Max Air, Pixel 10a 10 Pro Fold XL, Samsung Galaxy S26 Ultra Plus- Weiß",Spigen,0430FK9O95X,ACH08707PAN,19.99,,30/04/2025 08:44:28 MEST,,y,4,,,11.0,,,,B0F4QHY97M,,,,,,8809971235327,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen ArcStation Essential GaN 67W 3-Port USB-C & A Ladegerät, PPS Schnellladegerät, PD 3.0 Power Adapter für MacBook Neo, Samsung Galaxy A57 A37 5G S26 Ultra, iPhone 17 Pro Max, Pixel 10a - Weiß",Spigen,0414F6LS9I7,ACH08710PAN,29.99,,14/04/2025 03:11:10 MEST,,y,4,,,11.0,,,,B0DYJQ7VXR,,,,,,8809971235358,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen OneTap MagFit 2-in-1 MagSafe Ladegerät, Qi2 Kabelloses Ladestation【inkl. 2M USB C Kabel】 45° Einstellbar, Kompatibel mit iPhone 17/16/15/14/13/12 Pro Max Air Plus Mini, AirPods 4/Pro 2/Max",Spigen,0609FT9GZYT,ACH08937PAN,54.99,,09/06/2025 03:25:04 MEST,,y,4,,,11.0,,,,B0F55GJRPJ,,,,,,8809971237673,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen ArcStation Reiseadapter Weltweit, 45W 4-Port Universal Reisestecker mit 2 USB-C, 2 USB-A und 1 AC Steckdose, Internationaler Steckdosenadapter, Universaladapter für US, UK, EU, AU - Schwarz",Spigen,0502FPBZ9BV,ACH08939PAN,29.99,,02/05/2025 07:50:37 MEST,,y,4,,,11.0,,,,B0DW8M414S,,,,,,8809971237703,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen ArcStation Reiseadapter Weltweit, 45W 4-Port Universal Reisestecker mit 2 USB-C, 2 USB-A und 1 AC Steckdose, Internationaler Steckdosenadapter, Universaladapter für US, UK, EU, AU - Wüste Beige",Spigen,0502FPCDVTW,ACH08940PAN,30.99,,02/05/2025 07:53:18 MEST,,y,4,,,11.0,,,,B0DW8T3QGH,,,,,,8809971237710,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen ArcStation Reiseadapter Weltweit, GaN 70W 5-Port Universal Reisestecker mit 3 USB-C, 2 USB-A und 1 AC Steckdose, Internationaler Steckdosenadapter, Universaladapter für US, UK, EU, AU - Schwarz",Spigen,0502FPCFLCT,ACH08941PAN,35.99,,02/05/2025 07:55:04 MEST,,y,4,,,11.0,,,,B0DW8M1B6G,,,,,,8809971237727,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen ArcStation Reiseadapter Weltweit, GaN 70W 5-Port Universal Reisestecker mit 3 USB-C, 2 USB-A, 1 AC Steckdose, Internationaler Steckdosenadapter Universaladapter für US, UK, EU, AU - Wüste Beige",Spigen,0502FPCG88C,ACH08942PAN,36.99,,02/05/2025 07:56:34 MEST,,y,4,,,11.0,,,,B0DW8MTC6D,,,,,,8809971237734,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen ArcStation Essential GaN 47W 2-Port USB-C Ladegerät, PPS Schnellladegerät, PD 3.0 Power Adapter für iPhone 17 Pro Max, Pixel 10a 10 Pro Fold XL, Samsung Galaxy S26 Ultra, MacBook Neo - Schwarz",Spigen,0613F7IWPDE,ACH09457PAN,19.99,,13/06/2025 08:14:17 MEST,,y,4,,,11.0,,,,B0F9WKR3Z8,,,,,,8800283302912,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen ArcStation Essential GaN 67W 3-Port USB-C & A Ladegerät, PPS Schnellladegerät, PD 3.0 Power Adapter für MacBook Neo, Samsung Galaxy A57 A37 5G S26 Ultra, iPhone 17 Pro Max, Pixel 10a - Schwarz",Spigen,0613F7G6134,ACH09458PAN,29.99,,13/06/2025 08:15:27 MEST,,y,4,,,11.0,,,,B0F9WFYMWF,,,,,,8800283302929,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen ArcStation Essential GaN 35W 2-Port USB-C Ladegerät, PPS Schnellladegerät, PD 3.0 Power Adapter für iPhone 17/16/15 Pro Max Air, Galaxy S25 Ultra, Pixel 10/9a/9/8a/8 Pro Fold XL, iPad - Weiß",Spigen,1031F8M9FK3,ACH09462PAN,18.99,,31/10/2025 03:58:32 MET,,y,4,,,11.0,,,,B0FX3FYZF6,,,,,,8800283302967,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen ArcStation Essential GaN 35W 2-Port USB-C Ladegerät, PPS Schnellladegerät, PD 3.0 Power Adapter für iPhone 17/16/15 Pro Max Air, Galaxy S25 Ultra, Pixel 10/9a/9/8a/8 Pro Fold XL, iPad - Schwarz",Spigen,1031F8S0OHM,ACH09463PAN,18.99,,31/10/2025 03:57:13 MET,,y,4,,,11.0,,,,B0FX3F76VW,,,,,,8800283302974,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen ArcStation Essential GaN 47W 3-Port USB-C Ladegerät, PPS Schnellladegerät PD 3.0 Power Adapter für Samsung Galaxy S26 Ultra Plus, iPhone 17 16 15 Pro Max Air, Pixel 10a 10 9 Pro Fold XL - Weiß",Spigen,1111FB3APCG,ACH09464PAN,20.99,,11/11/2025 08:24:47 MET,,y,4,,,11.0,,,,B0FX3HV7D8,,,,,,8800283302981,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen ArcStation Essential GaN 45W 1-Port USB-C Ladegerät [inkl. 100W USB-C E-Marker Kabel] PD 3.0 PPS Netzteil Schnellladegerät für Samsung Galaxy A57 A37 5G S26, Pixel 10a, iPhone 17e 17 Pro - Weiß",Spigen,0219HD4IHL9,ACH09473PAN,19.99,,19/02/2026 06:18:25 MET,,y,4,,,11.0,,,,B0GK5WB7XQ,,,,,,8800283303070,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen ArcStation Essential GaN 45W 1-Port USB-C Ladegerät [inkl. 100W USB-C E-Marker Kabel] PD 3.0 PPS Netzteil Schnellladegerät für Samsung Galaxy A57 A37 5G S26, Pixel 10a, iPhone 17e 17 - Schwarz",Spigen,0219HD4ARV1,ACH09474PAN,19.99,,19/02/2026 06:18:40 MET,,y,4,,,11.0,,,,B0GK66R3N4,,,,,,8800283303087,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Essential Qi2 15W 3-in-1 MagSafe Ladestation, Schnellladung [Touch-Steuerung & 360°-Drehhalterung] für iPhone 17/16 Pro Max 17e, AirPods und MagSafe Hüllen für Samsung Galaxy S26 S25 Ultra Plus",Spigen,0811FCJRE60,ACH09542PAN,48.99,,11/08/2025 03:45:30 MEST,,y,4,,,11.0,,,,B0FCDK3QM1,,,,,,8800283303773,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Essential Qi2.2 25W 3-in-1 MagSafe Ladestation [Inkl. 2 m USB-C Kabel] für iPhone 17/16 Pro Max 17e, Pixel 10 Pro XL/Buds, AirPods und MagSafe Hüllen für Samsung Galaxy S26 Ultra Plus - Schwarz",Spigen,1114FL5G9ZP,ACH10398PAN,49.99,,14/11/2025 01:48:41 MET,,y,4,,,11.0,,,,B0FRD6N8JV,,,,,,8800283315301,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Essential Qi2.2 25W 2-in-1+C MagSafe Ladestation [inkl. USB-C Kabel] Kabelloses Ladegerät für iPhone 17/16/15/14/13 Pro Max Air 17e, Pixel 10 Pro XL - Schwarz",Spigen,1031F8RWU33,ACH10399PAN,45.99,,31/10/2025 03:56:01 MET,,y,4,,,11.0,,,,B0FQRFW7N4,,,,,,8800283315318,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Essential 15W MagSafe Ladegerät Charger [inkl. 60W USB-C Kabel] Magnetische Kabellose Ladestation für iPhone 17e 17 Pro Max & MagSafe Hüllen für Samsung Galaxy S26, Pixel 10a 10 Pro XL, Schwarz",Spigen,0127HFKWD70,ACH10441PAN,17.99,,27/01/2026 09:24:59 MET,,y,4,,,11.0,,,,B0GJZZRMJF,,,,,,8800283315738,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen OneTap Pro MagFit Magnetisches Kabelloses Handyhalterung Auto Ladegerät für MagSafe, Schnellladung Handyhalterung Lüftung Kompatibel mit iPhone 17/16/15/14/13/12 Pro Max Air und MagSafe Hüllen",Spigen,0803YF94T6K,ACP02615PAN,32.99,,03/08/2021 11:50:15 MEST,,y,1,,,11.0,,,,B08Y2CXKG5,,,,,,B08Y2CXKG5,,,,AMAZON_EU,Standardvorlage Amazon,Active,,False
"Spigen OneTap Pro MagFit Magnetisches Kabelloses Handyhalterung Auto Ladegerät Armaturenbrett, Autohalterung mit Ladefunktion Kompatibel mit iPhone 17/16/15/14/13/12 Pro Max Air und MagSafe Hüllen",Spigen,0809YQW5RCB,ACP02616PAN,36.99,,09/08/2021 21:09:13 MEST,,y,1,,,11.0,,,,B09153YDDP,,,,,,B09153YDDP,,,,AMAZON_EU,Standardvorlage Amazon,Active,,False
"Spigen OneTap Magfit Handyhalterung für Magsafe Autohalterung Lüftung KFZ, Magnetische Handyhalter Auto Magnet, Kompatibel mit iPhone 17/16/15/14/13/12 Pro Max Air Plus Mini und MagSafe Hülle",Spigen,0305Y90VRKJ,ACP02617PAN,33.99,,05/03/2021 02:12:08 MET,,y,4,,,11.0,,,,B08Y2N3P55,,,,,,8809756644290,,,,AMAZON_EU,Standardvorlage Amazon,Active,,False
"Spigen OneTap Magfit Handyhalterung für Magsafe Autohalterung Armaturenbrett, Magnetische Handyhalter Auto Magnet kompatibel mit iPhone 17/16/15/14/13/12 Pro Max Air Plus Mini und MagSafe Hülle",Spigen,0305YAXRBC8,ACP02618PAN,31.99,,05/03/2021 19:58:21 MET,,y,4,,,11.0,,,,B08Y2DK4XY,,,,,,8809756644306,,,,AMAZON_EU,Standardvorlage Amazon,Active,,False
"Spigen OneTap Pro 3 15W MagSafe Autohalterung mit Ladefunktion, Armaturenbrett Ladegerät, Kabelloses Auto Handyhalterung mit Ladefunktion, Kompatibel mit iPhone 17/16/15/14/13/12 Pro Max Air Plus Mini",Spigen,0422A1ROCHT,ACP03695PAN,76.99,,22/04/2023 16:56:55 MEST,,y,4,,,11.0,,,,B0BBSLK7CG,,,,,,8809811853537,,,,AMAZON_EU,Standardvorlage Amazon,Active,,False
"Spigen Tesla Model Y (~2024) 3 (2021-2023) Mittelkonsole Getränkehalter Einsatz (Carbon Edition), Becherhalter Auto für Tesla Model Y Model 3 Zubehör mit Starkem Griff",Spigen,0303ASL1ZWZ,ACP04507PAN,28.99,,03/03/2023 04:21:10 MET,,y,1,,,11.0,,,,B0B459K1NH,,,,,,B0B459K1NH,,,,AMAZON_EU,Standardvorlage Amazon,Active,,False
Spigen Tesla Model Y (~2024) Model 3 (2021-2023) Mittelkonsole Organizer Armlehnenablage Zubehör für Tesla Model Y (~2024) und Model 3 2021-2023 mit Smooth Slide Technology - Carbon Edition,Spigen,1011ZT9VXU8,ACP04508PAN,26.99,,11/10/2022 09:24:30 MEST,,y,4,,,11.0,,,,B0B45G45Y3,,,,,,8809811860610,,,,AMAZON_EU,Standardvorlage Amazon,Active,,False
"Spigen Tesla Model Y (~Juniper 2026) & Model 3 (~Highland 2026) Pedale, Gas- und Bremspedalabdeckung für alle Tesla Model Y/3 Modelle Zubehör (Nicht kompatibel mit 3/Y Performance) - Carbon",Spigen,0206AT0GU3K,ACP04510PAN,39.99,,06/02/2023 02:03:34 MET,,y,4,,,11.0,,,,B0B44HKDCL,,,,,,8809811860634,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
